Payment_ID,Order_ID,Payment_Method,Payment_Status,Amount
55895,65169,UPI,Success,4866
55896,51443,Cash,Success,938
55897,99807,Cash,FAILED,765
55898,69204,NetBanking,Success,1853
55899,309,CARD,FAILED,0
55900,7276,NetBanking,Success,2110
55901,45332,NetBanking,FAILED,-100
55902,16262,UPI,Success,4736
55903,15285,UPI,Success,2387
55904,12382,,Success,3208
55905,62802,UPI,FAILED,0
55906,38757,UPI,Success,0
55907,69492,Card,Success,0
55908,62879,Cash,FAILED,4907
55909,34859,Card,Pending,-100
55910,30015,Cash,FAILED,1770
55911,82579,upi,FAILED,1382
55912,52498,NetBanking,Success,539
55913,34500,,Success,-100
55914,99639,Card,Success,2509
55915,74408,Card,Pending,0
55916,98719,Cash,FAILED,3957
55917,97227,CARD,FAILED,-100
55918,8583,,FAILED,4670
55919,12587,Card,Success,-100
55920,78897,UPI,Success,1075
55921,5517,UPI,Success,3454
55922,19712,Cash,Success,2001
55923,89046,Card,Pending,0
55924,51555,Card,FAILED,899
55925,9140,,FAILED,4096
55926,89084,,FAILED,1798
55927,315,,Success,-100
55928,77750,UPI,FAILED,0
55929,86861,UPI,FAILED,-100
55930,66394,CARD,FAILED,959
55931,388,upi,Pending,2202
55932,89466,,FAILED,391
55933,50692,Card,FAILED,1275
55934,14633,NetBanking,FAILED,1674
55935,67898,Cash,Success,1293
55936,62931,NetBanking,Pending,0
55937,26988,Card,Success,2770
55938,244,,Success,-100
55939,11554,NetBanking,Success,911
55940,66802,UPI,Pending,-100
55941,78327,CARD,FAILED,-100
55942,63489,Card,Success,2779
55943,77268,UPI,FAILED,-100
55944,24849,Card,Success,0
55945,37697,CARD,FAILED,492
55946,22304,Card,FAILED,0
55947,50892,NetBanking,Success,3210
55948,99561,Cash,FAILED,-100
55949,12276,Cash,Success,4139
55950,38509,Card,Success,236
55951,55055,Card,FAILED,0
55952,48784,Cash,FAILED,855
55953,26587,UPI,Pending,0
55954,42618,UPI,Pending,0
55955,24656,NetBanking,Success,4310
55956,62364,NetBanking,Success,3237
55957,61334,upi,Pending,0
55958,7065,,Success,-100
55959,10048,,FAILED,371
55960,69026,NetBanking,FAILED,4520
55961,99463,UPI,Success,462
55962,70431,Card,FAILED,-100
55963,57266,,FAILED,0
55964,62597,upi,Pending,4761
55965,98143,NetBanking,Success,0
55966,12179,UPI,Success,0
55967,63542,CARD,FAILED,-100
55968,95197,Cash,Success,1990
55969,21804,NetBanking,Pending,2924
55970,69729,Cash,FAILED,-100
55971,56535,UPI,Success,1384
55972,58851,,Success,462
55973,39192,Cash,FAILED,-100
55974,14454,NetBanking,FAILED,4110
55975,44187,upi,FAILED,0
55976,86122,Card,FAILED,749
55977,51503,upi,FAILED,2410
55978,52573,Card,Success,1708
55979,79710,UPI,Pending,1143
55980,60677,NetBanking,Pending,1997
55981,59258,Card,FAILED,762
55982,93889,NetBanking,Success,2263
55983,40089,CARD,FAILED,-100
55984,47834,NetBanking,Success,-100
55985,71105,UPI,Success,0
55986,32116,UPI,Success,1399
55987,34463,UPI,Success,1741
55988,87950,Card,FAILED,0
55989,68405,Cash,Pending,-100
55990,41476,Card,Success,0
55991,31123,Card,Success,606
55992,52015,Cash,FAILED,494
55993,5688,UPI,FAILED,-100
55994,18814,,FAILED,1396
55995,54695,Card,Pending,3193
55996,63214,Card,FAILED,665
55997,63169,Card,FAILED,-100
55998,57962,upi,FAILED,0
55999,9245,Card,Success,-100
56000,90498,CARD,FAILED,4369
56001,72851,UPI,Success,514
56002,49975,NetBanking,Pending,0
56003,78804,Card,Pending,1609
56004,20171,UPI,FAILED,0
56005,4119,UPI,Success,2395
56006,33300,Card,FAILED,340
56007,20457,NetBanking,FAILED,3835
56008,60017,CARD,FAILED,1326
56009,74350,Card,FAILED,-100
56010,11826,UPI,FAILED,-100
56011,12600,CARD,Pending,0
56012,38162,Card,Success,-100
56013,91236,UPI,Pending,0
56014,91080,,Pending,-100
56015,3458,NetBanking,FAILED,2038
56016,45027,Card,FAILED,847
56017,95850,CARD,Pending,1041
56018,22377,UPI,Success,0
56019,79546,Card,FAILED,3734
56020,50665,NetBanking,Pending,0
56021,79427,NetBanking,Success,-100
56022,70380,UPI,Pending,2374
56023,10132,NetBanking,Pending,-100
56024,98908,Cash,FAILED,0
56025,54062,NetBanking,FAILED,4158
56026,68320,Card,FAILED,1610
56027,67676,NetBanking,Pending,4927
56028,88587,NetBanking,Success,2582
56029,42024,UPI,Pending,3252
56030,82600,UPI,Success,2572
56031,55228,,Success,3100
56032,75729,UPI,Pending,4233
56033,78558,NetBanking,Success,0
56034,12958,Card,Success,0
56035,109,NetBanking,Success,2381
56036,97733,Card,FAILED,1619
56037,93861,NetBanking,FAILED,3765
56038,64932,CARD,Pending,-100
56039,50596,NetBanking,FAILED,0
56040,3258,UPI,FAILED,2101
56041,82446,,FAILED,3067
56042,27793,Card,Success,933
56043,20225,NetBanking,Success,1685
56044,85009,,Pending,952
56045,64292,,Success,3843
56046,15735,,Pending,0
56047,48501,Cash,Pending,0
56048,78113,UPI,Success,2666
56049,96868,upi,FAILED,3549
56050,86280,Card,FAILED,0
56051,48186,NetBanking,Success,2704
56052,18554,upi,FAILED,1888
56053,52405,upi,Pending,0
56054,62489,Cash,FAILED,-100
56055,75360,Card,Success,4158
56056,84992,,FAILED,-100
56057,37249,NetBanking,Pending,3613
56058,76572,Cash,Success,1011
56059,16796,Card,Success,-100
56060,56001,CARD,FAILED,0
56061,51953,,Success,2150
56062,63947,Card,FAILED,276
56063,41209,UPI,Success,-100
56064,63366,Cash,FAILED,4627
56065,22299,NetBanking,Success,3322
56066,18544,Card,FAILED,0
56067,24424,Cash,Pending,-100
56068,82966,Cash,Success,-100
56069,27606,Cash,Pending,0
56070,67540,Card,Pending,-100
56071,37542,Cash,Success,1676
56072,68273,UPI,Success,1312
56073,20864,Cash,FAILED,-100
56074,28100,Cash,FAILED,1385
56075,23933,Cash,FAILED,0
56076,98213,upi,FAILED,0
56077,19372,CARD,Pending,0
56078,93343,upi,Pending,3419
56079,28687,,FAILED,2524
56080,57891,CARD,FAILED,0
56081,10586,Card,Success,0
56082,51642,,Success,-100
56083,53790,upi,FAILED,1331
56084,7859,CARD,FAILED,1921
56085,90801,Card,Success,-100
56086,56050,,Success,2488
56087,90506,NetBanking,Success,-100
56088,5797,NetBanking,FAILED,0
56089,16009,upi,FAILED,1830
56090,62206,Cash,FAILED,0
56091,53488,UPI,Success,0
56092,24275,CARD,FAILED,0
56093,55007,UPI,Success,1161
56094,97266,CARD,FAILED,4175
56095,1336,,Success,4565
56096,61023,NetBanking,Pending,-100
56097,75719,Card,Success,4301
56098,72676,Card,Success,0
56099,4427,Card,FAILED,4287
56100,80496,UPI,Pending,0
56101,95999,Card,Success,732
56102,18424,Cash,FAILED,0
56103,14999,UPI,Success,-100
56104,36090,NetBanking,FAILED,-100
56105,83300,Cash,Pending,1999
56106,1611,upi,Pending,211
56107,6801,Card,Success,4004
56108,72778,Cash,Pending,645
56109,6225,Cash,FAILED,3837
56110,17544,NetBanking,FAILED,0
56111,40378,CARD,FAILED,-100
56112,24535,Card,Success,0
56113,35983,Card,FAILED,1311
56114,61215,Card,Success,4954
56115,13877,UPI,Pending,3086
56116,91023,Cash,Pending,0
56117,400,,FAILED,629
56118,47197,Card,Success,503
56119,56739,Card,Pending,-100
56120,98083,Cash,Success,1771
56121,30427,upi,Pending,0
56122,78028,Cash,Pending,0
56123,80712,Cash,FAILED,4005
56124,76698,Card,Pending,0
56125,50055,Cash,Pending,-100
56126,49946,upi,FAILED,2280
56127,69598,NetBanking,Success,1147
56128,93630,,Pending,4185
56129,55607,Cash,Success,3854
56130,53460,Card,Success,1672
56131,42025,upi,FAILED,4380
56132,78466,,Pending,125
56133,34598,UPI,Pending,-100
56134,94051,Card,Success,2568
56135,30325,Cash,FAILED,333
56136,98864,UPI,Success,4505
56137,39721,NetBanking,Pending,0
56138,35852,Card,Success,-100
56139,70080,NetBanking,Success,0
56140,30133,NetBanking,Pending,0
56141,60218,upi,FAILED,3186
56142,30726,Cash,FAILED,3884
56143,94470,CARD,Pending,2004
56144,59719,Card,Success,-100
56145,33138,Card,Success,-100
56146,47843,Cash,FAILED,3669
56147,71078,NetBanking,Success,2553
56148,19444,Cash,Success,-100
56149,27753,Card,Pending,0
56150,37730,UPI,Success,4278
56151,5634,Card,FAILED,0
56152,32462,NetBanking,Success,-100
56153,27980,Card,FAILED,4649
56154,44550,Cash,Success,4719
56155,26927,CARD,Pending,0
56156,33338,CARD,Pending,-100
56157,66416,Card,Success,4849
56158,63223,Cash,Success,0
56159,96389,,FAILED,3961
56160,64871,UPI,Success,2666
56161,18387,NetBanking,FAILED,1507
56162,94305,Cash,Pending,3547
56163,12971,Cash,Pending,1206
56164,89002,Card,Success,4563
56165,29359,Cash,FAILED,4580
56166,43850,UPI,Success,3576
56167,42535,UPI,FAILED,522
56168,33804,NetBanking,FAILED,4075
56169,51026,,Success,2412
56170,44545,UPI,Pending,-100
56171,69399,,Pending,-100
56172,51499,NetBanking,Success,3123
56173,38919,UPI,Pending,625
56174,44264,,Pending,3490
56175,66593,Cash,Pending,3550
56176,90191,UPI,FAILED,0
56177,81094,UPI,Success,507
56178,36031,UPI,FAILED,2356
56179,95822,,Pending,4866
56180,19758,Card,FAILED,4769
56181,97078,upi,FAILED,0
56182,78637,NetBanking,Success,0
56183,11533,NetBanking,FAILED,-100
56184,66943,Cash,Pending,0
56185,48116,upi,FAILED,1756
56186,90382,,FAILED,-100
56187,18298,Card,Success,-100
56188,95198,Cash,FAILED,1901
56189,92743,upi,Pending,4206
56190,30874,UPI,Success,-100
56191,79413,Cash,FAILED,3840
56192,4226,NetBanking,Success,-100
56193,88068,NetBanking,Success,-100
56194,75898,Cash,Success,849
56195,40416,,FAILED,1232
56196,83993,UPI,Success,2420
56197,31988,upi,FAILED,4523
56198,788,NetBanking,Success,-100
56199,55230,Card,FAILED,0
56200,51956,upi,FAILED,1657
56201,73180,Cash,FAILED,-100
56202,78062,UPI,Pending,-100
56203,5299,NetBanking,Success,770
56204,46722,Card,FAILED,3888
56205,68457,NetBanking,Success,0
56206,18157,UPI,Success,-100
56207,10322,Card,Success,-100
56208,33248,upi,Pending,4281
56209,59913,NetBanking,Pending,1810
56210,55670,UPI,Success,1761
56211,85091,,Pending,0
56212,47647,upi,Pending,0
56213,15741,UPI,Success,4863
56214,86732,,Success,1209
56215,3138,UPI,FAILED,0
56216,82464,CARD,Pending,4876
56217,21962,NetBanking,Pending,0
56218,96232,UPI,Pending,2768
56219,25719,Card,Success,337
56220,61164,UPI,Pending,2226
56221,55843,NetBanking,FAILED,4787
56222,26551,upi,FAILED,3795
56223,18778,UPI,Success,-100
56224,68286,Card,Success,0
56225,30303,NetBanking,Pending,4392
56226,11612,Card,Success,3894
56227,18563,NetBanking,Pending,0
56228,20532,UPI,FAILED,1224
56229,2612,Cash,Success,1566
56230,27528,NetBanking,FAILED,177
56231,9729,Card,FAILED,1181
56232,48158,upi,Pending,4063
56233,24522,UPI,Success,0
56234,27661,CARD,FAILED,4896
56235,58013,UPI,Success,-100
56236,35572,Cash,Success,4661
56237,7407,CARD,FAILED,3361
56238,70891,NetBanking,Pending,361
56239,73954,Cash,FAILED,3969
56240,3058,Cash,Success,4430
56241,25495,Cash,FAILED,-100
56242,34968,NetBanking,Pending,-100
56243,56237,CARD,FAILED,4211
56244,96434,UPI,Success,-100
56245,18406,CARD,FAILED,4682
56246,10650,Cash,FAILED,0
56247,97242,upi,Pending,624
56248,54761,UPI,Success,2390
56249,65333,Card,Success,-100
56250,50624,Card,Success,1669
56251,95060,,FAILED,3798
56252,14149,,FAILED,-100
56253,45934,upi,FAILED,0
56254,11697,UPI,Success,1180
56255,18868,Card,Success,3563
56256,46642,UPI,FAILED,-100
56257,54093,UPI,Success,-100
56258,36614,NetBanking,FAILED,3747
56259,57760,upi,FAILED,1417
56260,23908,Cash,Success,0
56261,25077,Cash,FAILED,0
56262,17257,UPI,FAILED,583
56263,36118,Cash,FAILED,3690
56264,91651,Cash,Pending,4914
56265,92366,Card,Success,2207
56266,94179,Card,Pending,0
56267,61275,Cash,Success,465
56268,38366,,Success,2593
56269,66067,UPI,FAILED,2150
56270,69758,,FAILED,-100
56271,19735,CARD,FAILED,4991
56272,36370,NetBanking,Pending,1006
56273,56819,UPI,Pending,1490
56274,30958,Card,Success,0
56275,48636,,FAILED,1881
56276,26072,NetBanking,Success,0
56277,57947,,Success,-100
56278,56763,Cash,FAILED,3500
56279,99274,Card,FAILED,-100
56280,46732,Card,Success,4720
56281,61148,UPI,Success,-100
56282,37812,Card,Success,3190
56283,50206,upi,Pending,0
56284,62044,,Pending,1210
56285,87314,Cash,Success,-100
56286,96875,UPI,Pending,1684
56287,73594,Card,Success,4057
56288,4625,,Success,4032
56289,71009,UPI,Success,2763
56290,83049,UPI,Success,3318
56291,38413,Cash,Pending,-100
56292,78374,Card,FAILED,2450
56293,65374,Card,Success,-100
56294,906,,Pending,0
56295,26225,Card,FAILED,-100
56296,27594,Card,Success,2534
56297,4912,CARD,Pending,0
56298,28328,CARD,FAILED,0
56299,79793,UPI,Success,4209
56300,62749,UPI,FAILED,-100
56301,63664,NetBanking,FAILED,2585
56302,46221,NetBanking,Pending,0
56303,7060,CARD,Pending,1521
56304,61449,,Pending,4251
56305,84761,,Pending,2720
56306,73819,Cash,Success,0
56307,9112,NetBanking,Pending,4409
56308,14003,,Success,-100
56309,60509,,Pending,4455
56310,59608,Card,FAILED,5000
56311,38176,NetBanking,FAILED,3163
56312,76097,Card,Success,-100
56313,19571,Cash,Success,837
56314,50075,CARD,FAILED,3777
56315,72053,CARD,FAILED,2653
56316,193,Card,Success,234
56317,14732,NetBanking,Pending,1850
56318,86960,Cash,FAILED,-100
56319,40959,UPI,FAILED,298
56320,21591,Card,Success,1462
56321,42603,Cash,FAILED,1915
56322,47571,UPI,Pending,-100
56323,43282,,FAILED,-100
56324,52218,UPI,Success,0
56325,16168,Cash,Success,3663
56326,71414,Card,Success,824
56327,23133,upi,FAILED,0
56328,33383,NetBanking,Pending,0
56329,4011,Card,Success,0
56330,62688,NetBanking,Pending,-100
56331,13667,,Pending,4368
56332,29859,NetBanking,Success,0
56333,85582,UPI,Success,-100
56334,96273,,FAILED,4992
56335,10008,NetBanking,Success,0
56336,40095,,Success,211
56337,44949,CARD,FAILED,0
56338,4651,Card,Pending,2060
56339,85066,Cash,Pending,-100
56340,5808,Card,Pending,860
56341,93959,Cash,Success,405
56342,28639,NetBanking,Success,-100
56343,27771,UPI,FAILED,236
56344,33602,NetBanking,FAILED,-100
56345,39990,Cash,Success,2673
56346,65097,CARD,FAILED,0
56347,19738,UPI,Success,0
56348,77355,UPI,Success,0
56349,36109,UPI,Success,-100
56350,15530,Cash,Success,2345
56351,14187,,FAILED,3800
56352,16409,NetBanking,Pending,2144
56353,7890,Cash,Success,0
56354,48134,CARD,FAILED,2145
56355,18849,CARD,Pending,3173
56356,1250,NetBanking,Pending,4396
56357,93546,NetBanking,Success,0
56358,77447,UPI,Success,2043
56359,771,upi,Pending,0
56360,73409,CARD,FAILED,-100
56361,68011,,FAILED,4096
56362,62882,NetBanking,Success,4982
56363,77498,,Success,0
56364,53961,CARD,Pending,575
56365,32788,CARD,FAILED,1926
56366,73381,NetBanking,FAILED,-100
56367,82175,,Pending,3314
56368,51165,,FAILED,2433
56369,58929,Cash,Success,1166
56370,85220,,Pending,0
56371,40461,UPI,Success,-100
56372,58644,NetBanking,Success,4265
56373,69263,NetBanking,Success,746
56374,50671,NetBanking,Success,902
56375,23012,,FAILED,-100
56376,39563,UPI,Pending,0
56377,88526,Card,Success,1751
56378,72921,,Success,-100
56379,51581,,FAILED,0
56380,24678,,Success,3310
56381,30583,upi,FAILED,0
56382,17664,Card,FAILED,0
56383,74959,UPI,Success,3496
56384,55291,,FAILED,2397
56385,45229,NetBanking,Success,3571
56386,87728,,Pending,-100
56387,60942,UPI,Success,-100
56388,25245,upi,Pending,1959
56389,42835,Card,Pending,3415
56390,30834,upi,FAILED,2835
56391,69816,CARD,FAILED,935
56392,13147,CARD,FAILED,3987
56393,63541,UPI,Success,492
56394,72128,,Success,0
56395,8857,upi,FAILED,1342
56396,76760,UPI,Success,3245
56397,3406,UPI,FAILED,0
56398,24653,CARD,FAILED,2007
56399,61669,Card,FAILED,2026
56400,59766,Card,FAILED,4747
56401,81502,Card,FAILED,3002
56402,29071,,Success,208
56403,97229,Cash,FAILED,0
56404,92742,CARD,Pending,-100
56405,76422,UPI,FAILED,2680
56406,41104,Card,Success,4333
56407,22093,Card,Success,2756
56408,82265,upi,Pending,-100
56409,88359,Cash,Success,2013
56410,63523,Card,Success,2046
56411,26656,,Success,2716
56412,29947,Card,Success,0
56413,71757,Cash,Success,3043
56414,6795,NetBanking,Success,-100
56415,21043,upi,FAILED,-100
56416,32069,Card,Success,222
56417,64902,UPI,FAILED,0
56418,22882,upi,FAILED,0
56419,94732,UPI,Success,-100
56420,71309,upi,Pending,-100
56421,69416,,Pending,-100
56422,10952,Card,Success,0
56423,8462,Cash,Pending,0
56424,43087,Card,Pending,434
56425,3699,UPI,FAILED,0
56426,77844,Cash,Success,523
56427,71750,NetBanking,FAILED,3218
56428,88500,Card,FAILED,3619
56429,9951,,Success,1365
56430,65785,Card,Success,2516
56431,68395,Card,Pending,3813
56432,30799,Card,Success,2132
56433,2603,Card,Success,4385
56434,24803,,Success,3615
56435,90484,UPI,Success,1125
56436,10097,,Success,1145
56437,74735,Cash,FAILED,0
56438,15067,UPI,FAILED,-100
56439,23928,UPI,Pending,145
56440,65285,Card,Pending,1681
56441,32989,NetBanking,Pending,2594
56442,51841,UPI,Success,4624
56443,70576,UPI,Success,-100
56444,45454,UPI,Success,-100
56445,7820,,FAILED,807
56446,89704,NetBanking,FAILED,3222
56447,34127,UPI,Success,-100
56448,10260,UPI,Success,715
56449,93402,UPI,Success,-100
56450,52983,,FAILED,3196
56451,89091,NetBanking,Success,0
56452,50152,Cash,Success,2037
56453,14192,Card,Success,982
56454,84485,upi,Pending,3147
56455,33137,Card,Success,4771
56456,88788,CARD,Pending,4643
56457,94955,Card,Pending,-100
56458,1372,UPI,Success,0
56459,35493,Card,Success,0
56460,27726,UPI,Pending,2622
56461,64789,UPI,Success,0
56462,79186,NetBanking,FAILED,2709
56463,34324,Card,Success,312
56464,204,UPI,FAILED,0
56465,7273,NetBanking,Success,2511
56466,90541,Card,FAILED,-100
56467,91513,Card,Success,2793
56468,79168,upi,FAILED,755
56469,15676,Cash,Success,0
56470,16905,UPI,FAILED,-100
56471,96585,UPI,Success,1709
56472,18042,upi,Pending,3928
56473,9610,CARD,FAILED,2124
56474,17896,NetBanking,Success,0
56475,13274,UPI,Success,-100
56476,31043,,Pending,3972
56477,22860,CARD,FAILED,4276
56478,43286,,Success,0
56479,78346,NetBanking,Pending,1160
56480,42451,upi,FAILED,4955
56481,94074,CARD,FAILED,0
56482,24333,CARD,FAILED,4171
56483,54065,,Pending,321
56484,91759,UPI,FAILED,-100
56485,16098,UPI,FAILED,-100
56486,56978,UPI,Success,0
56487,37649,UPI,Success,2162
56488,81571,upi,FAILED,3974
56489,99607,Card,Pending,158
56490,98780,CARD,FAILED,3609
56491,4860,Cash,Success,0
56492,81526,Cash,Pending,489
56493,81736,upi,FAILED,581
56494,11240,CARD,Pending,-100
56495,856,,Success,-100
56496,43069,Card,Success,1159
56497,70828,UPI,Pending,0
56498,16462,NetBanking,Pending,4237
56499,56123,CARD,Pending,-100
56500,37733,CARD,FAILED,3842
56501,89857,UPI,Success,-100
56502,98448,UPI,Success,1357
56503,55776,upi,Pending,3803
56504,53999,upi,Pending,-100
56505,57297,,Success,1986
56506,68308,UPI,Success,2691
56507,71383,,FAILED,0
56508,83661,Cash,Success,4660
56509,79935,CARD,Pending,4125
56510,23741,Cash,FAILED,-100
56511,65742,upi,Pending,0
56512,42597,,FAILED,-100
56513,64332,UPI,FAILED,-100
56514,6965,Cash,FAILED,3699
56515,5030,Card,FAILED,-100
56516,81843,UPI,Success,4513
56517,85985,upi,FAILED,3240
56518,4494,NetBanking,Success,573
56519,80867,CARD,FAILED,1377
56520,97975,UPI,Success,2190
56521,40083,UPI,FAILED,3126
56522,39507,NetBanking,Success,2341
56523,85474,Cash,FAILED,0
56524,58116,UPI,Success,-100
56525,69721,NetBanking,FAILED,941
56526,71398,,Success,-100
56527,55043,Cash,Success,0
56528,73521,upi,FAILED,0
56529,56754,Cash,FAILED,0
56530,44373,CARD,FAILED,-100
56531,29278,NetBanking,Success,493
56532,77618,,FAILED,-100
56533,24970,UPI,Pending,3341
56534,20715,upi,FAILED,626
56535,79388,NetBanking,Success,1839
56536,26455,,Pending,0
56537,12300,,Pending,0
56538,57674,Card,Success,2494
56539,4971,Cash,FAILED,2622
56540,90633,upi,FAILED,-100
56541,2838,Cash,Success,0
56542,75664,upi,FAILED,0
56543,8510,UPI,Success,-100
56544,12270,NetBanking,FAILED,0
56545,72870,UPI,Success,2844
56546,55647,CARD,FAILED,-100
56547,32213,UPI,Pending,2105
