Return_ID,Order_ID,Issue_Type,Refund_Amount,Status
12242,9725,,1250,Processed
12243,52047,Late Delivery,493,Processed
12244,39821,Wrong Item,99999,Pending
12245,38488,Missing Item,-200,Rejected
12246,82376,Wrong Item,2133,Pending
12247,2622,damaged,499,processed
12248,62465,WRONG,0,Pending
12249,51319,Wrong Item,4658,PENDING
12250,87867,Late Delivery,2335,processed
12251,55394,Missing Item,4141,Processed
12252,70535,Missing Item,310,Rejected
12253,3814,Missing Item,-200,processed
12254,88360,WRONG,-200,Pending
12255,37281,Missing Item,0,PENDING
12256,23456,Wrong Item,0,Rejected
12257,19204,Late Delivery,1217,PENDING
12258,25428,damaged,0,processed
12259,80696,damaged,0,processed
12260,34035,Wrong Item,2381,Pending
12261,77869,,-200,Pending
12262,99005,,0,Rejected
12263,95763,damaged,0,Processed
12264,46504,Missing Item,99999,PENDING
12265,90301,Damaged,-200,Pending
12266,56848,WRONG,3845,Rejected
12267,47858,Damaged,470,Pending
12268,87319,Late Delivery,0,Pending
12269,53290,damaged,336,Rejected
12270,75944,WRONG,3227,processed
12271,73090,WRONG,2110,Rejected
12272,81502,Missing Item,0,PENDING
12273,54364,Damaged,1692,Rejected
12274,11005,Wrong Item,2371,PENDING
12275,33806,damaged,2232,processed
12276,54439,Wrong Item,4655,processed
12277,78545,Wrong Item,0,PENDING
12278,22982,WRONG,2352,processed
12279,40757,Late Delivery,-200,Rejected
12280,19752,Wrong Item,-200,Processed
12281,65133,Wrong Item,4800,Rejected
12282,20087,Late Delivery,4285,PENDING
12283,52829,WRONG,0,Processed
12284,73826,Damaged,0,processed
12285,60816,Late Delivery,4796,Pending
12286,7298,Damaged,99999,Rejected
12287,70463,damaged,0,processed
12288,10422,Damaged,2836,PENDING
12289,67380,Missing Item,1322,PENDING
12290,61846,Wrong Item,4930,processed
12291,99650,,0,PENDING
12292,11539,Late Delivery,1035,Processed
12293,63834,Wrong Item,0,Processed
12294,57948,,3692,PENDING
12295,9303,Damaged,-200,Pending
12296,63158,,4746,Pending
12297,81324,,3982,Processed
12298,32613,Damaged,99999,Rejected
12299,69134,,4929,Pending
12300,41997,,3520,PENDING
12301,5256,Late Delivery,2974,Rejected
12302,72300,damaged,1418,Rejected
12303,65969,Missing Item,0,processed
12304,46447,Missing Item,-200,Processed
12305,13740,Wrong Item,4303,PENDING
12306,97249,damaged,-200,Pending
12307,13903,Damaged,4121,Processed
12308,20360,Damaged,4886,PENDING
12309,3029,,0,Processed
12310,23381,Damaged,99999,Rejected
12311,1794,Damaged,4983,PENDING
12312,39428,Damaged,3948,Rejected
12313,24305,WRONG,398,Processed
12314,62689,damaged,-200,PENDING
12315,30925,,2316,Pending
12316,46979,WRONG,4520,Processed
12317,18788,damaged,99999,PENDING
12318,87448,Wrong Item,4178,Rejected
12319,72177,WRONG,3672,Rejected
12320,86843,Damaged,3626,processed
12321,11271,WRONG,3543,PENDING
12322,7501,Wrong Item,4753,PENDING
12323,52533,Wrong Item,-200,Pending
12324,80735,Wrong Item,3733,PENDING
12325,58788,Wrong Item,99999,PENDING
12326,91205,damaged,99999,Rejected
12327,32945,Wrong Item,921,processed
12328,53770,Late Delivery,-200,Rejected
12329,74451,Damaged,0,PENDING
12330,59607,damaged,114,Pending
12331,78496,WRONG,3135,PENDING
12332,25432,Damaged,3079,Pending
12333,8464,Wrong Item,3015,Processed
12334,45274,Missing Item,-200,processed
12335,50562,Late Delivery,295,PENDING
12336,36889,damaged,-200,Pending
12337,30438,Late Delivery,0,PENDING
12338,53856,Missing Item,2474,Rejected
12339,56038,WRONG,2445,Pending
12340,53109,Late Delivery,1348,Pending
12341,2856,Missing Item,1329,processed
12342,92255,Late Delivery,1952,Processed
12343,67817,Missing Item,1273,Processed
12344,55078,Damaged,2693,processed
12345,35810,Wrong Item,99999,Pending
12346,50952,,99999,PENDING
12347,73277,Wrong Item,217,processed
12348,18342,WRONG,4912,processed
12349,64506,Damaged,0,processed
12350,31892,Damaged,99999,Processed
12351,31365,,4574,processed
12352,98256,WRONG,3774,Processed
12353,61143,,99999,Pending
12354,29259,,0,PENDING
12355,87395,Late Delivery,99999,Pending
12356,61913,Late Delivery,2940,processed
12357,7704,WRONG,0,Processed
12358,18547,Wrong Item,99999,processed
12359,68664,Missing Item,2229,processed
12360,93079,WRONG,310,processed
12361,13218,damaged,604,PENDING
12362,1316,Missing Item,3068,PENDING
12363,71814,Damaged,3937,Pending
12364,82203,Damaged,838,PENDING
12365,68170,Missing Item,99999,Pending
12366,66583,Missing Item,99999,Processed
12367,86157,Late Delivery,4534,PENDING
12368,23547,damaged,4917,Processed
12369,53160,damaged,99999,processed
12370,86122,Wrong Item,99999,PENDING
12371,57963,Damaged,0,PENDING
12372,98483,,869,Rejected
12373,29165,Wrong Item,-200,processed
12374,69798,Missing Item,99999,Pending
12375,49780,Missing Item,0,PENDING
12376,63637,WRONG,1971,processed
12377,16049,Wrong Item,4015,processed
12378,33052,WRONG,3034,Pending
12379,8751,,1182,Rejected
12380,80123,Damaged,-200,Rejected
12381,48549,Damaged,4913,Processed
12382,42432,Damaged,4349,Pending
12383,61127,Damaged,524,Pending
12384,72608,Wrong Item,99999,Pending
12385,30544,Late Delivery,3948,Pending
12386,97773,Wrong Item,816,PENDING
12387,88584,Wrong Item,1739,processed
12388,66482,Late Delivery,838,Rejected
12389,58664,Damaged,4588,PENDING
12390,27134,Missing Item,0,PENDING
12391,97308,WRONG,-200,processed
12392,35073,,99999,PENDING
12393,96346,,0,processed
12394,10916,Damaged,0,Pending
12395,19323,damaged,1509,PENDING
12396,79209,WRONG,0,Rejected
12397,38024,,2138,Pending
12398,37635,WRONG,0,Processed
12399,98259,Late Delivery,1861,Pending
12400,2132,WRONG,0,PENDING
12401,84389,Damaged,4565,Pending
12402,4459,Missing Item,-200,processed
12403,66683,Missing Item,4834,PENDING
12404,90934,Late Delivery,99999,Processed
12405,52224,Missing Item,0,processed
12406,42536,,0,processed
12407,32634,Missing Item,4158,Rejected
12408,61501,Late Delivery,99999,Rejected
12409,73781,Late Delivery,4625,processed
12410,77762,WRONG,139,Pending
12411,39279,Damaged,3484,processed
12412,32202,Wrong Item,0,PENDING
12413,2901,damaged,3129,Pending
12414,19050,WRONG,834,Rejected
12415,68307,Damaged,0,processed
12416,35047,Damaged,2072,processed
12417,28721,Wrong Item,0,Pending
12418,7990,,99999,Processed
12419,49262,Missing Item,1654,Rejected
12420,27396,damaged,0,Rejected
12421,57190,damaged,4741,PENDING
12422,19616,damaged,4227,Pending
12423,18876,Late Delivery,230,Pending
12424,67607,Damaged,0,Rejected
12425,75664,Late Delivery,0,Pending
12426,51870,Late Delivery,3690,Pending
12427,23381,,816,Rejected
12428,58642,,0,Processed
12429,94317,,4821,processed
12430,68749,Late Delivery,3107,PENDING
12431,44024,damaged,1268,Processed
12432,91242,Missing Item,255,processed
12433,23439,damaged,-200,Rejected
12434,84175,,1128,processed
12435,30810,damaged,0,processed
12436,38441,damaged,99999,Rejected
12437,87975,Missing Item,1098,processed
12438,56048,WRONG,1758,PENDING
12439,17595,,3819,PENDING
12440,24546,damaged,-200,processed
12441,96083,damaged,1756,Processed
12442,93645,WRONG,4633,Processed
12443,59501,Late Delivery,4433,Processed
12444,87667,WRONG,2175,Rejected
12445,76934,Late Delivery,1017,processed
12446,44743,Wrong Item,3245,Processed
12447,14528,WRONG,3516,Processed
12448,18766,,2914,Processed
12449,14373,Missing Item,2506,processed
12450,93016,Missing Item,1016,processed
12451,18050,Missing Item,2363,processed
12452,55229,Damaged,0,PENDING
12453,46112,Damaged,-200,Pending
12454,69813,Late Delivery,3115,processed
12455,8282,WRONG,-200,processed
12456,22173,Damaged,3227,PENDING
12457,50640,,0,Processed
12458,97298,,3485,PENDING
12459,59274,,2981,Processed
12460,50754,,-200,PENDING
12461,16910,WRONG,0,processed
12462,24462,Damaged,517,PENDING
12463,73365,Damaged,0,processed
12464,27957,damaged,99999,processed
12465,15914,Late Delivery,493,Pending
12466,45315,Missing Item,99999,processed
12467,23873,,2653,processed
12468,35075,WRONG,2715,PENDING
12469,38773,WRONG,703,Processed
12470,66037,Wrong Item,160,PENDING
12471,68842,Missing Item,-200,PENDING
12472,40234,damaged,-200,Pending
12473,82418,,734,PENDING
12474,33229,damaged,99999,Pending
12475,57916,WRONG,99999,PENDING
12476,97834,WRONG,1013,Pending
12477,60132,Damaged,0,Processed
12478,9852,Wrong Item,0,Pending
12479,20909,Late Delivery,3657,Processed
12480,55297,Missing Item,874,processed
12481,19417,,0,Pending
12482,71802,Damaged,-200,Rejected
12483,60805,Damaged,4055,Rejected
12484,14266,Damaged,99999,Processed
12485,72174,Damaged,0,Processed
12486,35919,,4018,PENDING
12487,37450,Wrong Item,430,Pending
12488,2422,WRONG,99999,Pending
12489,83237,Wrong Item,3715,Pending
12490,15252,WRONG,-200,PENDING
12491,47373,Missing Item,99999,Processed
12492,23589,WRONG,1524,PENDING
12493,59163,damaged,116,Processed
12494,90564,Wrong Item,310,PENDING
12495,41475,Missing Item,-200,Processed
12496,49076,Damaged,2853,processed
12497,88951,Damaged,2786,processed
12498,88572,Missing Item,4204,Processed
12499,73318,damaged,549,PENDING
12500,9362,Missing Item,99999,Processed
12501,12202,Wrong Item,99999,Pending
12502,14420,Damaged,0,Processed
12503,12178,Wrong Item,1634,Processed
12504,54548,WRONG,99999,processed
12505,86511,WRONG,4320,processed
12506,14996,Missing Item,2225,Processed
12507,8078,Wrong Item,4640,Processed
12508,50714,Damaged,99999,processed
12509,5257,Wrong Item,4895,Processed
12510,45168,,399,processed
12511,87813,Late Delivery,954,PENDING
12512,27288,Wrong Item,0,Processed
12513,21461,Missing Item,1322,processed
12514,94095,,1756,processed
12515,58357,Late Delivery,0,PENDING
12516,75149,Damaged,-200,PENDING
12517,87778,Missing Item,1095,processed
12518,97167,WRONG,4368,PENDING
12519,18284,Missing Item,1187,Rejected
12520,45535,damaged,1560,PENDING
12521,2055,,4656,processed
12522,41577,damaged,3953,Rejected
12523,43173,Missing Item,0,Rejected
12524,41663,Late Delivery,362,Processed
12525,81475,Late Delivery,0,Rejected
12526,86674,,3900,processed
12527,67384,Damaged,-200,Rejected
12528,46817,Wrong Item,417,processed
12529,80642,Damaged,-200,Processed
12530,48683,Damaged,0,Rejected
12531,73761,Late Delivery,-200,Processed
12532,24277,Wrong Item,0,Pending
12533,55678,WRONG,0,Processed
12534,63037,Missing Item,4323,Processed
12535,58870,Wrong Item,-200,Pending
12536,90434,Wrong Item,2219,Rejected
12537,87090,Late Delivery,2613,Rejected
12538,14841,damaged,-200,Pending
12539,87879,damaged,1652,Processed
12540,20222,Missing Item,1562,processed
12541,9451,WRONG,2360,Pending
12542,45927,WRONG,3542,Rejected
12543,31243,,0,PENDING
12544,1575,Late Delivery,2941,Pending
12545,88212,Damaged,3792,Rejected
12546,56990,Wrong Item,0,Processed
12547,63200,damaged,99999,Pending
12548,66367,Late Delivery,0,processed
12549,37276,Wrong Item,99999,Rejected
12550,70294,Damaged,99999,Processed
12551,67631,Missing Item,4273,PENDING
12552,37784,,-200,processed
12553,93078,WRONG,1800,Rejected
12554,25072,damaged,1959,Rejected
12555,89556,,4625,Rejected
12556,58900,Late Delivery,-200,Pending
12557,43366,WRONG,2092,Processed
12558,17349,Wrong Item,1908,processed
12559,58643,WRONG,-200,processed
12560,47597,Wrong Item,-200,Pending
12561,51969,Missing Item,3944,Processed
12562,54776,Missing Item,1204,Processed
12563,31065,Missing Item,0,PENDING
12564,12469,Damaged,-200,PENDING
12565,10805,WRONG,0,Rejected
12566,19307,Late Delivery,99999,processed
12567,67221,damaged,-200,processed
12568,7600,,3116,Pending
12569,25947,Wrong Item,2736,Processed
12570,57579,Missing Item,4375,Processed
12571,33400,Missing Item,1359,Rejected
12572,91794,,1798,Rejected
12573,11186,Late Delivery,99999,processed
12574,74488,WRONG,-200,Processed
12575,49285,Missing Item,3641,Rejected
12576,45934,WRONG,4447,Pending
12577,847,damaged,909,PENDING
12578,66123,Damaged,2518,PENDING
12579,44042,Damaged,2658,processed
12580,467,,-200,PENDING
12581,77634,Late Delivery,99999,Processed
12582,79157,Missing Item,-200,Pending
12583,84391,damaged,99999,Processed
12584,49492,WRONG,2747,Rejected
12585,98608,Damaged,-200,processed
12586,40439,damaged,99999,Rejected
12587,21474,Late Delivery,2466,processed
12588,97073,WRONG,99999,Processed
12589,28137,,2515,Pending
12590,95629,Missing Item,351,Pending
12591,18337,Damaged,0,processed
12592,64548,Late Delivery,99999,Processed
12593,82628,Damaged,2724,Processed
12594,88845,damaged,3335,Pending
12595,30848,Wrong Item,-200,Processed
12596,83845,Missing Item,-200,PENDING
12597,14149,,99999,Pending
12598,22813,,99999,processed
12599,84811,damaged,0,PENDING
12600,13216,WRONG,0,Pending
12601,14997,WRONG,2084,Rejected
12602,54996,,0,processed
12603,48889,Damaged,99999,PENDING
12604,76561,Wrong Item,3504,Processed
12605,6558,damaged,3726,Processed
12606,75108,,4902,Rejected
12607,196,WRONG,99999,Rejected
12608,8254,Damaged,746,Rejected
12609,65222,Missing Item,99999,Processed
12610,37340,Damaged,0,processed
12611,76049,WRONG,-200,Pending
12612,38254,Damaged,-200,processed
12613,59463,Wrong Item,4353,Processed
12614,89511,Missing Item,0,processed
12615,44723,Damaged,3067,Processed
12616,26574,WRONG,-200,Rejected
12617,61059,Missing Item,0,PENDING
12618,52838,Damaged,99999,Processed
12619,31114,Damaged,358,Processed
12620,71564,damaged,-200,Rejected
12621,4502,Late Delivery,4185,Rejected
12622,5765,damaged,0,Pending
12623,2891,Damaged,1672,processed
12624,11182,Damaged,-200,Processed
12625,98893,Damaged,0,Processed
12626,13109,Wrong Item,0,Processed
12627,72929,,-200,PENDING
12628,36086,WRONG,99999,Pending
12629,19635,WRONG,4457,Pending
12630,94605,Wrong Item,0,PENDING
12631,1104,damaged,99999,Rejected
12632,12504,Late Delivery,4409,PENDING
12633,10217,damaged,1737,Rejected
12634,31722,damaged,-200,Pending
12635,22167,Wrong Item,-200,Processed
12636,16227,,1746,Rejected
12637,59457,Wrong Item,535,Rejected
12638,79646,,0,PENDING
12639,13386,WRONG,1199,Rejected
12640,29555,,-200,Processed
12641,53143,,2421,Rejected
12642,59844,damaged,0,PENDING
12643,99743,Damaged,3174,Processed
12644,57112,Damaged,4546,Pending
12645,77750,Missing Item,517,processed
12646,89910,WRONG,99999,processed
12647,50818,,1168,Processed
12648,74153,Missing Item,99999,PENDING
12649,301,Late Delivery,5000,Processed
12650,6959,Wrong Item,2666,Processed
12651,96694,,99999,Rejected
12652,44118,Missing Item,-200,PENDING
12653,69917,WRONG,0,PENDING
12654,30567,Missing Item,2984,Processed
12655,32110,Missing Item,587,Rejected
12656,67817,damaged,4797,Processed
12657,78846,damaged,4762,PENDING
12658,88596,Late Delivery,4860,Pending
12659,57209,Late Delivery,0,Rejected
12660,99220,Missing Item,3513,Rejected
12661,98400,Missing Item,99999,Processed
12662,77722,Wrong Item,-200,PENDING
12663,34711,damaged,-200,Rejected
12664,14787,damaged,-200,processed
12665,9939,WRONG,-200,Pending
12666,59767,Late Delivery,99999,Processed
12667,69056,Wrong Item,99999,Processed
12668,13370,WRONG,99999,processed
12669,59575,WRONG,2159,Rejected
12670,8270,Damaged,3391,Pending
12671,87821,Wrong Item,99999,Rejected
12672,58552,Late Delivery,-200,Processed
12673,31784,damaged,967,Pending
12674,58396,Wrong Item,0,Processed
12675,21274,Missing Item,-200,PENDING
12676,91879,Late Delivery,0,processed
12677,38624,Damaged,-200,Rejected
12678,79823,WRONG,-200,Processed
12679,87164,,1488,Rejected
12680,93092,Damaged,-200,processed
12681,62684,damaged,4962,PENDING
12682,1907,WRONG,1992,PENDING
12683,75766,damaged,-200,Rejected
12684,98901,Missing Item,-200,PENDING
12685,23691,Damaged,0,Processed
12686,84849,damaged,99999,Processed
12687,8911,Missing Item,0,processed
12688,81036,,0,Pending
12689,53801,Missing Item,0,Rejected
12690,37303,Damaged,-200,Rejected
12691,92200,Damaged,99999,PENDING
12692,72519,Late Delivery,733,Pending
12693,80688,Wrong Item,-200,Pending
12694,16937,Late Delivery,99999,Processed
12695,26956,Missing Item,1475,Pending
12696,34085,Late Delivery,0,Rejected
12697,69174,Wrong Item,2007,processed
12698,28125,Wrong Item,204,PENDING
12699,93441,Damaged,0,Pending
12700,65552,Missing Item,0,Processed
12701,43550,Late Delivery,-200,PENDING
12702,30962,WRONG,1022,Pending
12703,24944,WRONG,-200,Processed
12704,58962,Wrong Item,0,Rejected
12705,5135,Damaged,2729,PENDING
12706,9526,damaged,1997,PENDING
12707,92751,Missing Item,0,PENDING
12708,32185,Late Delivery,99999,processed
12709,43944,Wrong Item,-200,PENDING
12710,60475,Missing Item,99999,Pending
12711,62916,Damaged,1594,Rejected
12712,44293,Late Delivery,1731,Rejected
12713,51732,Wrong Item,-200,processed
12714,11378,WRONG,0,Pending
12715,35251,,-200,Processed
12716,93727,Late Delivery,2085,processed
12717,23370,,0,processed
12718,78373,Late Delivery,99999,Pending
12719,40549,Damaged,4047,processed
12720,73203,damaged,-200,PENDING
12721,93845,Wrong Item,3104,PENDING
12722,72455,Wrong Item,3498,Rejected
12723,49201,Wrong Item,1889,Processed
12724,16463,WRONG,0,processed
12725,36163,Damaged,2860,processed
12726,35791,WRONG,3510,Processed
12727,69185,Damaged,0,Pending
12728,37734,WRONG,99999,Rejected
12729,33314,WRONG,4475,Rejected
12730,46229,Late Delivery,-200,PENDING
12731,48285,Damaged,4132,PENDING
12732,3690,WRONG,608,PENDING
12733,70657,damaged,1954,Processed
12734,17936,damaged,378,Processed
12735,2359,damaged,99999,Pending
12736,12198,,361,PENDING
12737,62617,Wrong Item,2769,processed
12738,80925,damaged,-200,PENDING
12739,31921,damaged,490,PENDING
12740,94491,Damaged,2064,Rejected
12741,15825,,888,Processed
12742,83263,Late Delivery,4455,Rejected
12743,79786,,99999,Pending
12744,72606,Damaged,99999,PENDING
12745,62854,Wrong Item,4205,Pending
