Order_ID,Status,Update_Date,Update_Time
62851,DELIVERED,2021-09-09,04:12:00
90327,Delivered,2024-06-26,00:32:00
90153,in transit,2022-07-11,16:03:00
26563,Delayed,2024-07-31,01:19:00
99715,DELIVERED,2024-06-14,00:32:00
49436,Delayed,2023-02-27,09:13:00
45591,DELIVERED,2023-01-13,22:08:00
81591,Order Placed,2023-07-31,10:30:00
71491,Delayed,2024-11-06,17:06:00
60176,Delivered,2025-07-21,15:12:00
68483,DELIVERED,2020-05-23,21:19:00
5408,Dispatched,2021-12-05,03:30:00
16074,Dispatched,2025-03-12,17:11:00
4228,In Transit,2025-10-27,01:55:00
16290,in transit,2020-12-09,13:30:00
17928,Dispatched,2024-11-04,11:30:00
19293,order placed,2022-05-31,05:58:00
62888,order placed,2022-06-30,23:31:00
10030,order placed,2022-09-17,15:24:00
63738,order placed,2023-07-13,00:06:00
35245,Delayed,2023-12-30,14:01:00
58097,Delayed,2023-02-18,10:16:00
92117,Delayed,2025-07-16,11:00:00
96492,Delayed,2023-03-11,19:56:00
89790,in transit,2021-08-23,04:23:00
69886,Order Placed,2025-06-22,05:48:00
5697,Dispatched,2022-06-02,17:42:00
55682,in transit,2024-07-07,09:16:00
52851,Delayed,2020-02-25,05:26:00
50479,Delivered,2023-11-21,04:40:00
98607,Dispatched,2023-07-15,04:00:00
19586,Out for Delivery,2021-05-22,15:40:00
58901,Order Placed,2021-11-14,05:39:00
86755,Order Placed,2023-10-21,09:22:00
44963,Order Placed,2020-06-29,00:41:00
10945,Delivered,2024-02-09,03:29:00
68165,Dispatched,2020-07-12,20:53:00
97994,Order Placed,2021-03-08,22:17:00
94741,In Transit,2025-01-06,11:16:00
80038,Delivered,2024-12-06,23:38:00
37679,Dispatched,2024-03-12,04:00:00
12799,Delayed,2021-06-12,14:18:00
27409,in transit,2025-11-14,05:00:00
77513,Delayed,2024-07-15,19:31:00
89182,DELIVERED,2022-05-03,06:09:00
46729,Dispatched,2023-04-04,18:10:00
20592,in transit,2024-03-18,20:05:00
63402,Delivered,2021-01-09,06:16:00
65993,Delayed,2023-07-03,07:41:00
62898,order placed,2025-11-01,04:42:00
76063,Order Placed,2022-06-09,15:17:00
75948,DELIVERED,2024-10-04,16:58:00
17771,Order Placed,2021-09-23,10:28:00
77903,In Transit,2023-04-30,21:43:00
85544,Delivered,2022-06-24,23:55:00
91284,Delayed,2021-09-24,08:17:00
51824,in transit,2020-03-01,00:46:00
33138,In Transit,2022-05-24,02:30:00
69132,Delayed,2020-05-29,14:13:00
33033,Order Placed,2023-08-27,11:27:00
72617,Dispatched,2023-07-12,11:07:00
76644,Order Placed,2025-10-23,07:08:00
44969,Delayed,2023-12-22,19:36:00
45371,Delayed,2023-03-02,03:49:00
43927,Dispatched,2020-12-23,23:18:00
89404,Out for Delivery,2021-09-25,06:55:00
96139,order placed,2020-01-15,20:36:00
35575,Out for Delivery,2025-11-01,05:27:00
61386,Delayed,2024-08-21,00:06:00
53934,DELIVERED,2020-01-28,16:14:00
54465,Order Placed,2025-12-21,05:00:00
17296,in transit,2023-10-11,01:31:00
38283,order placed,2025-07-18,02:35:00
80902,order placed,2024-05-27,20:15:00
57859,Order Placed,2022-01-13,16:05:00
8545,In Transit,2021-04-03,12:30:00
71430,In Transit,2020-02-22,14:08:00
81490,Delivered,2023-06-05,16:47:00
59347,Delivered,2024-12-29,13:04:00
51603,Order Placed,2022-07-27,22:17:00
98932,in transit,2025-10-31,17:37:00
43555,Delayed,2023-02-26,17:54:00
86703,Delayed,2024-04-06,22:08:00
47810,Out for Delivery,2025-03-31,03:45:00
48640,DELIVERED,2021-10-28,17:24:00
37497,In Transit,2025-07-21,11:34:00
87243,Dispatched,2021-05-18,00:25:00
19734,Dispatched,2020-05-03,07:22:00
97411,In Transit,2023-08-24,02:33:00
62383,Dispatched,2020-12-11,11:46:00
89054,order placed,2023-11-16,04:11:00
49745,order placed,2025-07-27,16:04:00
69596,order placed,2025-07-24,01:41:00
15738,Delayed,2023-01-28,01:07:00
6307,DELIVERED,2022-05-06,06:47:00
56564,in transit,2023-09-16,12:30:00
72282,In Transit,2023-05-19,02:28:00
89698,Order Placed,2025-10-06,03:28:00
66241,Dispatched,2022-11-25,22:28:00
69499,Order Placed,2020-11-13,05:42:00
53683,Order Placed,2025-10-28,03:53:00
69202,Delayed,2023-05-15,22:00:00
3834,Delivered,2020-03-10,18:08:00
21404,Delivered,2020-07-21,12:59:00
79132,Dispatched,2020-11-16,22:28:00
29138,Out for Delivery,2022-09-29,21:03:00
1629,Dispatched,2023-04-24,20:54:00
82015,Dispatched,2020-01-25,10:59:00
6814,Delayed,2024-01-29,10:22:00
94881,in transit,2021-09-30,09:41:00
67895,Dispatched,2022-01-16,11:57:00
29813,Delayed,2020-09-28,05:57:00
23580,Delivered,2020-03-18,08:21:00
48074,Order Placed,2023-01-30,17:08:00
94320,Out for Delivery,2023-06-20,18:16:00
87463,Out for Delivery,2025-04-23,17:39:00
19049,Order Placed,2020-11-15,12:28:00
55227,order placed,2022-02-09,14:17:00
92913,Out for Delivery,2021-02-21,05:24:00
6686,Order Placed,2020-08-28,05:09:00
47528,Delayed,2023-12-08,04:18:00
39934,DELIVERED,2023-08-11,17:10:00
76159,Order Placed,2025-07-24,22:25:00
12168,In Transit,2022-03-31,21:04:00
44907,Order Placed,2021-08-09,08:25:00
24542,Order Placed,2025-10-16,16:13:00
72809,DELIVERED,2020-01-15,15:36:00
40799,Dispatched,2023-03-16,20:37:00
29884,Order Placed,2021-09-01,04:09:00
46928,Delayed,2025-06-27,00:35:00
89796,DELIVERED,2023-02-25,20:19:00
70386,Delayed,2020-02-13,19:06:00
65313,Dispatched,2022-03-28,15:42:00
69305,Dispatched,2025-06-22,14:31:00
96153,Delayed,2020-02-05,02:07:00
48988,Delivered,2025-05-10,05:15:00
22019,order placed,2025-03-17,06:03:00
2599,In Transit,2025-02-04,08:45:00
3377,In Transit,2021-02-02,16:15:00
40099,Dispatched,2023-04-17,01:46:00
72590,Delayed,2025-02-06,04:51:00
42037,Order Placed,2022-10-21,08:13:00
36008,order placed,2020-06-19,13:59:00
77126,In Transit,2025-12-06,05:47:00
52719,Delivered,2024-08-02,13:57:00
43737,Order Placed,2020-12-29,02:16:00
36739,Order Placed,2023-06-17,12:01:00
91815,DELIVERED,2025-02-19,19:04:00
78133,Delayed,2023-12-06,14:58:00
6591,DELIVERED,2023-08-09,02:22:00
64179,Delivered,2025-09-12,08:48:00
3565,Delayed,2023-09-13,19:40:00
33588,Out for Delivery,2021-10-25,16:40:00
72609,Delivered,2022-05-22,16:28:00
22271,DELIVERED,2024-05-30,03:37:00
39906,Out for Delivery,2021-05-01,17:25:00
66344,in transit,2024-11-19,06:56:00
10997,order placed,2022-10-21,02:57:00
3168,Delayed,2024-09-18,05:18:00
14237,In Transit,2021-06-16,14:31:00
50210,Dispatched,2022-02-08,16:46:00
35272,Out for Delivery,2020-05-01,13:43:00
33233,Order Placed,2024-08-28,22:55:00
57023,Dispatched,2023-04-12,03:46:00
766,Out for Delivery,2024-12-07,09:31:00
62196,Dispatched,2021-03-21,23:54:00
14175,in transit,2023-11-01,01:11:00
14038,Dispatched,2021-12-25,23:01:00
44036,DELIVERED,2023-06-05,02:21:00
88219,Delivered,2024-12-31,00:23:00
41247,Out for Delivery,2021-06-26,23:04:00
94073,Order Placed,2025-07-15,23:51:00
49124,Out for Delivery,2020-08-11,07:53:00
92538,Order Placed,2022-03-02,23:07:00
18625,Order Placed,2020-10-29,20:01:00
47404,order placed,2022-01-02,15:08:00
26270,Delayed,2022-08-30,07:10:00
4784,Dispatched,2021-06-05,16:09:00
27264,Delayed,2023-03-15,12:48:00
78140,In Transit,2020-06-26,11:32:00
61756,In Transit,2022-01-06,11:14:00
92143,order placed,2020-09-09,06:33:00
70807,Order Placed,2023-10-14,18:42:00
6765,DELIVERED,2024-12-20,05:20:00
61384,Delivered,2023-07-22,06:00:00
91757,Out for Delivery,2020-01-15,11:21:00
18363,in transit,2023-02-10,09:10:00
62671,Dispatched,2020-04-19,08:17:00
77130,DELIVERED,2021-07-29,20:42:00
46558,in transit,2022-07-10,04:43:00
48775,Delivered,2023-11-07,23:03:00
27486,Order Placed,2021-03-20,17:57:00
93861,In Transit,2023-09-01,04:34:00
42244,Order Placed,2023-04-15,12:11:00
326,Delivered,2021-09-20,21:51:00
47183,DELIVERED,2025-09-11,02:37:00
90851,Dispatched,2020-09-02,07:21:00
77851,Out for Delivery,2020-12-12,00:54:00
77205,in transit,2025-04-02,00:52:00
47040,Delayed,2022-10-10,22:00:00
1200,DELIVERED,2024-03-02,11:17:00
56386,Order Placed,2021-07-05,15:35:00
87259,Order Placed,2023-06-06,10:17:00
32254,In Transit,2022-03-04,15:44:00
86128,Delayed,2020-03-31,14:55:00
67700,Order Placed,2023-01-20,22:12:00
56901,Out for Delivery,2021-03-18,21:34:00
84130,Dispatched,2025-08-15,10:05:00
61476,Delayed,2021-09-25,07:00:00
265,In Transit,2023-06-10,06:25:00
22937,DELIVERED,2024-01-01,18:02:00
49755,Out for Delivery,2020-01-10,20:00:00
48329,Delivered,2024-07-18,11:46:00
85874,Dispatched,2025-10-07,02:03:00
23165,Order Placed,2024-12-13,14:38:00
30458,In Transit,2021-10-09,18:42:00
29827,Delayed,2023-11-17,12:20:00
92351,Delivered,2024-04-30,17:32:00
92865,Delivered,2020-09-05,06:20:00
99207,Delayed,2023-12-19,11:58:00
17176,order placed,2025-09-23,23:46:00
73425,Dispatched,2022-08-03,10:14:00
7330,In Transit,2024-09-18,23:42:00
46415,Delayed,2022-08-05,13:28:00
15348,Order Placed,2021-05-10,17:31:00
16980,order placed,2022-05-28,19:38:00
76314,Order Placed,2020-06-26,04:55:00
63643,DELIVERED,2022-11-03,07:18:00
35448,Delivered,2025-04-22,16:50:00
69142,Order Placed,2021-04-11,17:16:00
64625,Dispatched,2020-02-27,21:38:00
35763,Delayed,2021-01-31,13:08:00
47833,Order Placed,2021-06-24,13:43:00
85123,order placed,2025-10-22,20:43:00
16337,in transit,2021-05-19,07:48:00
75876,order placed,2020-08-25,11:55:00
85609,Order Placed,2020-06-13,05:19:00
70927,order placed,2022-11-05,01:52:00
66238,Out for Delivery,2020-07-09,15:48:00
75106,in transit,2021-09-25,12:14:00
69477,DELIVERED,2022-07-11,09:36:00
95578,Dispatched,2024-12-05,08:22:00
64639,order placed,2024-04-01,18:27:00
11131,In Transit,2023-01-30,16:56:00
97413,order placed,2025-11-09,05:57:00
50919,in transit,2022-06-08,01:39:00
83761,DELIVERED,2020-01-22,15:34:00
53284,in transit,2022-11-06,22:22:00
28809,Dispatched,2025-07-27,00:23:00
26501,in transit,2022-07-04,06:41:00
31292,order placed,2023-03-17,10:15:00
85892,DELIVERED,2023-09-12,12:47:00
87753,Order Placed,2021-05-02,21:34:00
89906,in transit,2025-06-30,18:01:00
52904,Delivered,2023-12-12,19:57:00
38497,order placed,2022-10-02,06:20:00
48151,in transit,2025-11-04,21:59:00
33056,Delayed,2022-07-22,02:41:00
99803,order placed,2022-01-19,17:05:00
37433,Delivered,2022-04-09,16:24:00
13609,order placed,2025-02-26,14:27:00
32163,Delayed,2022-07-18,13:41:00
62149,In Transit,2025-01-04,04:15:00
87794,in transit,2021-05-06,17:03:00
94668,Out for Delivery,2021-02-11,17:37:00
88248,Delayed,2025-07-01,17:47:00
18737,Order Placed,2022-07-18,15:24:00
58135,Delivered,2021-09-14,17:12:00
95105,Out for Delivery,2021-04-18,17:06:00
61918,DELIVERED,2023-09-05,03:19:00
46466,Delayed,2023-12-21,15:02:00
48851,Delayed,2025-05-08,23:49:00
23323,order placed,2024-04-09,19:26:00
76195,Order Placed,2020-12-11,13:28:00
54362,in transit,2021-10-30,16:14:00
69011,Out for Delivery,2023-02-18,15:41:00
20578,DELIVERED,2020-11-28,23:42:00
35991,in transit,2024-04-02,15:20:00
34816,Delayed,2025-10-26,05:30:00
8409,In Transit,2021-10-28,06:50:00
70818,Delayed,2024-11-08,12:34:00
3199,Dispatched,2024-05-23,15:19:00
71067,Order Placed,2021-02-09,17:02:00
81202,Delivered,2025-11-13,16:09:00
61996,Delivered,2021-10-07,11:10:00
75572,DELIVERED,2022-04-15,13:57:00
94693,Out for Delivery,2021-03-23,03:43:00
24012,Delayed,2023-09-08,10:45:00
27246,in transit,2023-12-02,22:42:00
47970,DELIVERED,2025-10-17,18:16:00
46947,order placed,2021-01-04,06:13:00
10338,Order Placed,2023-04-29,16:54:00
98391,in transit,2022-11-30,07:43:00
605,Order Placed,2020-11-09,09:42:00
1100,Order Placed,2023-07-20,17:38:00
34337,Delivered,2025-06-26,04:29:00
61932,DELIVERED,2022-01-22,00:52:00
86619,Delayed,2021-04-17,13:53:00
82571,Out for Delivery,2024-09-13,18:01:00
74135,In Transit,2022-02-10,17:32:00
37088,DELIVERED,2020-03-04,13:08:00
39527,Delivered,2025-01-07,05:31:00
74126,In Transit,2023-12-05,18:04:00
88378,In Transit,2020-08-10,02:34:00
54350,order placed,2024-11-16,12:03:00
49016,DELIVERED,2021-04-05,00:49:00
98191,order placed,2023-01-12,18:57:00
59608,Out for Delivery,2021-03-12,14:22:00
25368,Delivered,2020-01-26,21:18:00
83040,DELIVERED,2021-08-25,01:15:00
9831,Dispatched,2020-03-26,07:41:00
72384,Delayed,2020-09-02,10:45:00
19928,in transit,2020-09-09,13:58:00
46184,order placed,2024-08-25,05:17:00
56515,order placed,2020-02-26,05:52:00
72130,Delayed,2025-10-04,05:23:00
1654,Dispatched,2020-09-10,15:52:00
49791,order placed,2022-01-03,17:40:00
59004,order placed,2025-08-25,14:47:00
32097,Delayed,2024-12-20,19:42:00
972,In Transit,2022-11-22,06:01:00
69681,Out for Delivery,2025-05-14,00:03:00
26120,order placed,2025-10-22,03:59:00
24130,in transit,2021-07-12,22:18:00
36665,In Transit,2025-09-24,23:26:00
9122,Dispatched,2020-09-29,17:44:00
45146,Delivered,2023-08-02,05:04:00
97700,in transit,2025-10-08,14:03:00
78476,DELIVERED,2023-02-23,16:44:00
18017,In Transit,2024-09-04,11:08:00
38792,Delivered,2022-10-12,10:42:00
83421,Order Placed,2021-08-23,18:47:00
77338,Delayed,2024-06-28,13:25:00
50631,in transit,2022-12-30,12:39:00
45127,Out for Delivery,2023-01-26,11:27:00
7217,Out for Delivery,2024-05-23,00:09:00
2318,In Transit,2020-10-05,17:20:00
66444,in transit,2022-09-18,07:36:00
52018,order placed,2020-07-22,23:10:00
26615,order placed,2022-05-25,21:14:00
3849,in transit,2022-09-08,04:02:00
45752,In Transit,2025-03-18,11:14:00
20489,Order Placed,2023-11-30,01:50:00
17868,Delayed,2023-11-18,16:15:00
33943,DELIVERED,2025-02-19,08:22:00
18294,Delivered,2023-07-27,18:21:00
23100,DELIVERED,2023-04-29,15:47:00
54977,order placed,2025-08-02,01:23:00
16837,Delayed,2024-05-01,22:43:00
53154,Delivered,2023-11-23,17:18:00
58414,Delivered,2022-04-14,17:49:00
77361,in transit,2020-07-14,07:52:00
10334,in transit,2025-07-19,14:52:00
93829,Order Placed,2024-10-04,21:06:00
94128,Delivered,2021-09-10,08:52:00
97620,Out for Delivery,2025-05-30,12:26:00
19741,in transit,2023-04-14,01:03:00
79172,Delivered,2020-05-27,18:10:00
16517,order placed,2021-12-20,08:55:00
28786,Order Placed,2020-06-13,09:31:00
66801,Out for Delivery,2020-04-29,13:27:00
79405,order placed,2023-01-08,00:25:00
86850,Dispatched,2023-05-05,12:31:00
25073,Order Placed,2023-09-29,05:28:00
20896,Delayed,2025-09-30,14:56:00
44775,Delivered,2022-03-24,19:33:00
16851,order placed,2021-09-25,19:23:00
61726,Delivered,2025-04-02,07:27:00
54739,Delivered,2020-11-07,17:09:00
31453,In Transit,2023-02-07,08:39:00
2925,DELIVERED,2020-11-21,11:18:00
7829,In Transit,2021-05-03,05:27:00
69300,DELIVERED,2021-12-09,05:07:00
88403,In Transit,2025-06-08,02:29:00
36413,Delivered,2023-01-14,16:14:00
23449,Delayed,2022-09-17,05:19:00
60320,In Transit,2024-06-01,18:49:00
55154,Delayed,2022-01-05,06:40:00
87163,order placed,2020-03-25,17:14:00
89740,order placed,2025-08-06,21:39:00
3553,Out for Delivery,2024-01-17,08:05:00
35470,Order Placed,2021-07-23,18:36:00
12279,Delivered,2022-02-20,22:55:00
53929,in transit,2025-09-04,09:27:00
49479,Order Placed,2022-04-16,22:50:00
26142,order placed,2024-10-03,06:07:00
32817,order placed,2022-04-04,19:20:00
37325,Out for Delivery,2021-01-02,08:21:00
85789,order placed,2025-04-10,21:07:00
92781,In Transit,2025-11-25,04:21:00
98341,order placed,2023-11-03,14:19:00
86974,order placed,2025-03-27,18:05:00
61026,Delayed,2024-08-12,16:00:00
93513,In Transit,2022-02-01,23:07:00
82064,In Transit,2024-05-05,19:52:00
24447,In Transit,2023-03-19,06:44:00
64909,Dispatched,2020-02-23,10:17:00
47118,in transit,2023-11-18,14:51:00
54041,Delayed,2023-11-15,09:57:00
78578,Out for Delivery,2022-01-26,21:22:00
5410,in transit,2025-10-20,09:26:00
59884,Out for Delivery,2024-10-09,04:56:00
35522,Delayed,2024-07-11,08:24:00
92794,In Transit,2025-09-11,14:36:00
54382,in transit,2023-08-23,11:12:00
95303,order placed,2021-05-02,21:00:00
63623,Order Placed,2025-03-29,04:16:00
45565,Order Placed,2023-08-09,17:22:00
3192,Delivered,2023-08-01,03:09:00
27893,Out for Delivery,2023-06-17,05:43:00
42305,Out for Delivery,2021-03-25,07:25:00
33779,Out for Delivery,2023-05-17,14:18:00
29766,Delayed,2025-11-24,17:30:00
47616,In Transit,2021-12-21,20:22:00
98310,DELIVERED,2021-03-18,00:48:00
8328,Out for Delivery,2021-06-27,21:16:00
33823,Dispatched,2020-12-04,13:36:00
68312,Dispatched,2022-06-01,03:47:00
5833,order placed,2022-12-13,08:42:00
8045,Order Placed,2022-10-20,22:07:00
90251,Dispatched,2021-10-02,21:31:00
66455,DELIVERED,2023-08-28,10:45:00
22400,In Transit,2023-06-01,21:49:00
112,Delivered,2020-08-12,20:54:00
86329,Delivered,2023-12-09,08:35:00
83739,In Transit,2022-06-09,19:43:00
51374,Delivered,2023-10-22,13:32:00
95380,Out for Delivery,2020-01-04,14:18:00
83240,Out for Delivery,2023-09-07,03:18:00
22176,Delayed,2020-06-21,23:45:00
24107,Order Placed,2021-10-13,19:05:00
32198,Out for Delivery,2020-10-25,05:05:00
65971,Delivered,2021-12-28,03:31:00
62349,DELIVERED,2022-06-16,21:58:00
53104,In Transit,2020-07-13,21:56:00
13331,in transit,2021-06-26,02:14:00
37837,order placed,2025-07-21,17:46:00
91379,In Transit,2024-08-28,08:39:00
14984,Order Placed,2023-11-11,12:57:00
69303,Order Placed,2023-09-23,23:50:00
36287,order placed,2025-10-19,19:19:00
38603,order placed,2025-05-21,22:49:00
78028,Order Placed,2022-05-18,15:48:00
93013,DELIVERED,2021-08-11,06:44:00
93189,in transit,2021-06-10,00:42:00
51626,DELIVERED,2023-07-11,19:28:00
42375,Order Placed,2022-01-03,01:42:00
94892,order placed,2022-06-13,23:45:00
30259,Out for Delivery,2022-01-09,00:55:00
34295,Delivered,2024-01-20,11:21:00
75773,Dispatched,2025-08-30,14:06:00
80176,Out for Delivery,2020-01-18,04:10:00
46770,order placed,2023-04-03,09:01:00
4335,order placed,2024-06-20,10:27:00
19,DELIVERED,2023-05-03,00:11:00
77010,Dispatched,2021-02-02,10:53:00
67449,Order Placed,2025-02-20,04:20:00
84795,Delivered,2020-11-03,10:56:00
2791,Delivered,2022-05-09,00:05:00
44750,Out for Delivery,2022-05-22,18:58:00
30224,In Transit,2024-05-31,23:18:00
86046,DELIVERED,2023-11-10,03:00:00
52759,Delayed,2020-08-04,03:06:00
78673,Delivered,2024-05-30,16:19:00
91316,Delayed,2024-06-19,05:37:00
36896,In Transit,2025-04-08,06:41:00
30255,Delivered,2024-03-12,01:13:00
6938,Delivered,2020-11-26,07:56:00
21946,DELIVERED,2020-06-10,16:15:00
73674,Delivered,2022-06-27,18:16:00
84181,order placed,2021-12-24,10:19:00
58711,Dispatched,2020-05-25,21:40:00
99973,in transit,2023-01-21,05:00:00
43431,order placed,2022-09-09,12:23:00
99310,Order Placed,2023-09-26,11:37:00
62977,Order Placed,2022-06-22,17:35:00
7619,Dispatched,2021-03-29,15:48:00
23678,Delayed,2025-03-21,06:12:00
64416,In Transit,2021-06-10,21:13:00
21435,order placed,2023-03-22,11:21:00
32478,Delayed,2025-10-05,13:17:00
55861,in transit,2021-09-02,16:59:00
64368,Delivered,2021-06-17,10:25:00
98262,in transit,2025-11-13,05:32:00
60517,order placed,2020-08-01,11:31:00
21432,In Transit,2020-12-22,12:16:00
77048,Delayed,2020-05-24,20:55:00
64975,Out for Delivery,2021-02-18,19:54:00
13403,Out for Delivery,2021-09-14,05:00:00
78042,Out for Delivery,2024-01-10,12:40:00
45428,Dispatched,2023-07-10,22:38:00
83439,Order Placed,2021-05-27,23:07:00
27097,in transit,2023-07-22,09:12:00
8155,In Transit,2025-05-30,10:59:00
13903,Delivered,2024-02-27,19:14:00
65043,Dispatched,2024-08-26,04:04:00
18405,Delivered,2024-06-20,01:34:00
22781,Dispatched,2024-05-13,23:32:00
32620,in transit,2022-10-17,06:34:00
64349,Out for Delivery,2020-04-02,15:06:00
91241,Out for Delivery,2023-05-17,17:04:00
14579,Order Placed,2023-05-08,01:25:00
37045,Order Placed,2025-03-04,23:50:00
56641,Dispatched,2023-03-26,22:49:00
487,In Transit,2020-02-15,08:57:00
87398,in transit,2022-09-01,07:40:00
93237,order placed,2023-02-08,17:35:00
48092,in transit,2025-07-24,02:38:00
37700,In Transit,2022-09-26,12:19:00
90775,order placed,2024-01-22,15:54:00
86611,Delivered,2025-12-25,08:28:00
29436,Order Placed,2023-08-16,19:38:00
17833,Delivered,2023-11-28,05:39:00
27307,In Transit,2023-08-26,21:38:00
32371,Order Placed,2025-11-03,18:31:00
14716,Delayed,2020-10-23,08:50:00
50286,Dispatched,2023-02-14,21:57:00
23881,in transit,2023-02-09,21:47:00
35133,Out for Delivery,2023-08-16,20:58:00
71367,Order Placed,2021-03-27,19:10:00
10418,Order Placed,2021-04-12,05:14:00
30259,Out for Delivery,2021-09-03,23:07:00
97803,Dispatched,2023-12-21,22:15:00
10977,In Transit,2021-06-10,14:25:00
